kurst,fcurr,tcurr,gdatu,ukurs,ffact,tfact,serie,fetched_at
M,USD,MXN,1998-07-04,8.9863,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-07-05,8.9863,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-07-06,8.9863,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-07-07,8.9497,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-07-08,8.9694,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-07-09,8.9558,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-07-10,8.9242,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-07-11,8.9432,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-07-12,8.9432,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-07-13,8.9432,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-07-14,8.9535,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-07-15,8.9025,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-07-16,8.8548,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-07-17,8.8535,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-07-18,8.8393,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-07-19,8.8393,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-07-20,8.8393,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-07-21,8.8218,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-07-22,8.7896,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-07-23,8.8033,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-07-24,8.8721,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-07-25,8.8647,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-07-26,8.8647,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-07-27,8.8647,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-07-28,8.867,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-07-29,8.893,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-07-30,8.8861,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-07-31,8.9178,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-08-01,8.9008,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-08-02,8.9008,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-08-03,8.9008,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-08-04,8.9215,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-08-05,8.9545,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-08-06,8.9648,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-08-07,9.0062,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-08-08,9.0255,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-08-09,9.0255,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-08-10,9.0255,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-08-11,9.0187,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-08-12,9.1253,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-08-13,9.2016,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-08-14,9.1762,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-08-15,9.2325,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-08-16,9.2325,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-08-17,9.2325,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-08-18,9.1812,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-08-19,9.3018,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-08-20,9.2302,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-08-21,9.1873,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-08-22,9.3134,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-08-23,9.3134,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-08-24,9.3134,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-08-25,9.69,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-08-26,9.6458,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-08-27,9.6001,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-08-28,9.815,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-08-29,9.96,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-08-30,9.96,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-08-31,9.96,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-09-01,10.0275,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-09-02,10.0275,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-09-03,9.9717,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-09-04,9.9458,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-09-05,10.1072,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-09-06,10.1072,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-09-07,10.1072,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-09-08,10.1618,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-09-09,10.1967,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-09-10,10.2742,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-09-11,10.3499,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-09-12,10.5325,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-09-13,10.5325,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-09-14,10.5325,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-09-15,10.5792,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-09-16,10.5233,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-09-17,10.5233,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-09-18,10.2058,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-09-19,10.3158,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-09-20,10.3158,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-09-21,10.3158,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-09-22,10.1383,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-09-23,10.305,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-09-24,10.0962,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-09-25,10.1159,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-09-26,10.1117,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-09-27,10.1117,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-09-28,10.1117,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-09-29,10.2438,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-09-30,10.1062,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-10-01,10.1119,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-10-02,10.1933,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-10-03,10.3137,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-10-04,10.3137,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-10-05,10.3137,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-10-06,10.3137,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-10-07,10.218,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-10-08,10.1729,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-10-09,10.1835,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-10-10,10.3549,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-10-11,10.3549,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-10-12,10.3549,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-10-13,10.2157,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-10-14,10.1555,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-10-15,10.1863,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-10-16,10.18,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-10-17,10.1312,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-10-18,10.1312,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-10-19,10.1312,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-10-20,10.0933,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-10-21,10.0863,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-10-22,10.042,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-10-23,10.0338,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-10-24,9.993,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-10-25,9.993,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-10-26,9.993,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-10-27,10.0353,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-10-28,10.0293,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-10-29,10.149,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-10-30,10.1575,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-10-31,10.2198,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-11-01,10.2198,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-11-02,10.2198,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-11-03,10.2198,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-11-04,10.1137,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-11-05,10.0312,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-11-06,9.9365,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-11-07,9.9886,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-11-08,9.9886,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-11-09,9.9886,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-11-10,9.9717,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-11-11,10.0015,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-11-12,10.0256,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-11-13,10.006,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-11-14,10.0563,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-11-15,10.0563,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-11-16,10.0563,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-11-17,9.9965,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-11-18,9.9765,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-11-19,9.944,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-11-20,9.9305,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-11-21,9.9305,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-11-22,9.9305,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-11-23,9.9305,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-11-24,9.9203,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-11-25,9.8772,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-11-26,9.9145,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-11-27,9.9107,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-11-28,9.9404,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-11-29,9.9404,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-11-30,9.9404,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-12-01,9.9676,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-12-02,9.9995,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-12-03,10.0318,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-12-04,9.9682,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-12-05,9.9876,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-12-06,9.9876,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-12-07,9.9876,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-12-08,9.9897,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-12-09,9.9993,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-12-10,9.9423,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-12-11,9.9517,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-12-12,9.95,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-12-13,9.95,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-12-14,9.95,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-12-15,9.9482,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-12-16,9.9491,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-12-17,9.9498,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-12-18,9.8828,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-12-19,9.7863,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-12-20,9.7863,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-12-21,9.7863,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-12-22,9.7972,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-12-23,9.7568,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-12-24,9.8028,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-12-25,9.8104,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-12-26,9.8104,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-12-27,9.8104,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-12-28,9.8104,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-12-29,9.8822,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-12-30,9.8382,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1998-12-31,9.865,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-01-01,9.9395,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-01-02,9.9395,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-01-03,9.9395,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-01-04,9.9395,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-01-05,9.8963,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-01-06,9.8376,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-01-07,9.7921,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-01-08,9.7755,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-01-09,9.8527,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-01-10,9.8527,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-01-11,9.8527,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-01-12,9.8091,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-01-13,9.9394,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-01-14,10.0848,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-01-15,10.6,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-01-16,10.5383,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-01-17,10.5383,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-01-18,10.5383,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-01-19,10.3485,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-01-20,10.2258,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-01-21,10.2783,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-01-22,10.178,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-01-23,10.2874,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-01-24,10.2874,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-01-25,10.2874,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-01-26,10.2017,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-01-27,10.2242,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-01-28,10.2252,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-01-29,10.1745,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-01-30,10.1752,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-01-31,10.1752,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-02-01,10.1752,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-02-02,10.1543,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-02-03,10.0986,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-02-04,10.0823,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-02-05,10.1138,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-02-06,10.1138,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-02-07,10.1138,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-02-08,10.1138,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-02-09,10.1217,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-02-10,10.0821,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-02-11,10.0764,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-02-12,10.0606,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-02-13,9.9793,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-02-14,9.9793,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-02-15,9.9793,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-02-16,9.9486,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-02-17,9.9315,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-02-18,9.919,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-02-19,9.9043,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-02-20,9.8809,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-02-21,9.8809,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-02-22,9.8809,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-02-23,9.9333,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-02-24,9.9315,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-02-25,9.9565,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-02-26,9.9357,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-02-27,9.9836,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-02-28,9.9836,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-03-01,9.9836,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-03-02,9.9441,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-03-03,9.9072,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-03-04,9.9528,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-03-05,9.9641,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-03-06,9.9334,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-03-07,9.9334,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-03-08,9.9334,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-03-09,9.8732,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-03-10,9.8434,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-03-11,9.7927,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-03-12,9.8012,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-03-13,9.748,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-03-14,9.748,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-03-15,9.748,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-03-16,9.7527,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-03-17,9.7053,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-03-18,9.6587,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-03-19,9.6888,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-03-20,9.6462,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-03-21,9.6462,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-03-22,9.6462,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-03-23,9.6675,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-03-24,9.7116,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-03-25,9.6723,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-03-26,9.6917,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-03-27,9.6454,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-03-28,9.6454,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-03-29,9.6454,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-03-30,9.5954,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-03-31,9.5158,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-04-01,9.5376,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-04-02,9.5376,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-04-03,9.5376,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-04-04,9.5376,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-04-05,9.5376,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-04-06,9.5218,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-04-07,9.4818,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-04-08,9.4846,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-04-09,9.4968,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-04-10,9.4771,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-04-11,9.4771,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-04-12,9.4771,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-04-13,9.5728,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-04-14,9.5569,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-04-15,9.5058,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-04-16,9.5085,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-04-17,9.543,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-04-18,9.543,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-04-19,9.543,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-04-20,9.5237,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-04-21,9.3831,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-04-22,9.4077,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-04-23,9.3643,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-04-24,9.3317,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-04-25,9.3317,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-04-26,9.3317,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-04-27,9.3005,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-04-28,9.3084,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-04-29,9.3285,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-04-30,9.2871,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-05-01,9.2622,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-05-02,9.2622,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-05-03,9.2622,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-05-04,9.2447,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-05-05,9.2689,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-05-06,9.2689,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-05-07,9.2749,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-05-08,9.333,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-05-09,9.333,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-05-10,9.333,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-05-11,9.348,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-05-12,9.2992,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-05-13,9.2533,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-05-14,9.3247,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-05-15,9.2698,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-05-16,9.2698,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-05-17,9.2698,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-05-18,9.3591,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-05-19,9.3663,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-05-20,9.2983,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-05-21,9.3086,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-05-22,9.3242,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-05-23,9.3242,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-05-24,9.3242,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-05-25,9.3589,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-05-26,9.3845,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-05-27,9.5468,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-05-28,9.6715,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-05-29,9.7498,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-05-30,9.7498,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-05-31,9.7498,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-06-01,9.7833,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-06-02,9.6872,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-06-03,9.8156,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-06-04,9.7653,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-06-05,9.6545,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-06-06,9.6545,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-06-07,9.6545,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-06-08,9.6272,1,1,SF60653,2026-07-01 0:00
M,USD,MXN,1999-06-09,9.5045,1,1,SF60653,2026-07-01 0:00
